source_data_id,ann_index,class_id,type,x0,y0,x1,y1
S-211218_A_X_3_R_2254363-21,0,3,polygon,258,930,287,1029
S-211218_A_X_3_R_2254363-21,1,3,polygon,331,967,512,1079
S-211218_A_X_3_R_2254363-21,2,3,polygon,353,393,372,413
S-211218_A_X_3_R_2254363-22,0,3,polygon,201,716,223,806
S-211218_A_X_3_R_2254363-22,1,3,polygon,273,764,450,864
S-211218_A_X_3_R_2254363-22,2,3,polygon,277,158,296,181
S-211218_A_X_3_R_2254363-23,0,3,polygon,291,590,474,690
S-211218_A_X_3_R_2254363-23,1,3,polygon,213,546,233,629
S-211218_A_X_3_R_2254363-23,2,3,polygon,235,415,246,475
S-211218_A_X_3_R_2254363-24,0,3,polygon,415,536,598,632
S-211218_A_X_3_R_2254363-24,1,3,polygon,336,488,352,562
S-211218_A_X_3_R_2254363-24,2,3,polygon,247,53,262,98
S-211218_A_X_3_R_2254363-25,0,3,polygon,320,36,340,79
S-211218_A_X_3_R_2254363-25,1,3,polygon,494,518,674,612
S-211218_A_X_3_R_2254363-25,2,3,polygon,510,52,525,64
S-211218_A_X_3_R_2254363-26,0,3,polygon,489,407,676,501
S-211218_A_X_3_R_2254363-26,1,3,polygon,325,1296,348,1345
S-211218_A_X_3_R_2254363-26,2,3,polygon,409,363,418,407
S-211218_A_X_3_R_2254363-27,0,3,polygon,475,274,663,371
S-211218_A_X_3_R_2254363-27,1,3,polygon,302,1157,327,1206
S-211218_A_X_3_R_2254363-28,0,3,polygon,465,1134,496,1193
S-211218_A_X_3_R_2254363-28,1,3,polygon,606,283,790,383
S-211218_A_X_3_R_2254363-29,0,3,polygon,538,1221,570,1286
S-211218_A_X_3_R_2254363-29,1,3,polygon,669,341,852,447
S-211218_A_X_3_R_2254363-4,0,3,polygon,737,347,928,462
S-211218_A_X_3_R_2254363-4,1,3,polygon,653,317,673,415
S-211218_A_X_3_R_2254363-4,2,3,polygon,597,1301,620,1348
S-211218_A_X_3_R_2254363-5,0,3,polygon,714,484,894,597
S-211218_A_X_3_R_2254363-5,1,3,polygon,630,460,647,554
S-211218_A_X_3_R_2254363-6,0,3,polygon,703,587,882,704
S-211218_A_X_3_R_2254363-6,1,3,polygon,620,569,638,663
S-211218_A_X_3_R_2254363-6,2,3,polygon,620,0,639,20
S-211218_A_X_3_R_2254363-7,0,3,polygon,561,40,581,62
S-211218_A_X_3_R_2254363-7,1,3,polygon,538,610,557,701
S-211218_A_X_3_R_2254363-7,2,3,polygon,616,636,787,744
S-211218_A_X_3_R_2254363-8,0,3,polygon,482,638,655,750
S-211218_A_X_3_R_2254363-8,1,3,polygon,406,605,433,710
S-211218_A_X_3_R_2254363-8,2,3,polygon,462,40,483,63
S-211218_A_X_3_R_2254363-9,0,3,polygon,304,585,331,688
S-211218_A_X_3_R_2254363-9,1,3,polygon,373,623,550,727
S-211218_A_X_3_R_2254363-9,2,3,polygon,388,12,407,36
S-211218_A_X_3_R_9636001-1,0,3,polygon,485,848,502,927
S-211218_A_X_3_R_9636001-1,1,3,polygon,460,655,482,667
S-211218_A_X_3_R_9636001-10,0,3,polygon,415,813,441,922
S-211218_A_X_3_R_9636001-10,1,3,polygon,350,510,382,523
S-211218_A_X_3_R_9636001-12,0,3,polygon,618,858,639,966
S-211218_A_X_3_R_9636001-12,1,3,polygon,604,557,632,572
S-211218_A_X_3_R_9636001-13,0,3,polygon,478,846,500,953
S-211218_A_X_3_R_9636001-13,1,3,polygon,443,559,475,573
S-211218_A_X_3_R_9636001-14,0,3,polygon,370,865,390,967
S-211218_A_X_3_R_9636001-14,1,3,polygon,326,595,351,608
S-211218_A_X_3_R_9636001-15,0,3,polygon,429,726,446,830
S-211218_A_X_3_R_9636001-15,1,3,polygon,395,433,423,445
S-211218_A_X_3_R_9636001-16,0,3,polygon,480,664,501,768
S-211218_A_X_3_R_9636001-16,1,3,polygon,430,328,477,347
S-211218_A_X_3_R_9636001-17,0,3,polygon,552,749,583,867
S-211218_A_X_3_R_9636001-17,1,3,polygon,513,388,569,412
S-211218_A_X_3_R_9636001-18,0,3,polygon,573,948,599,1074
S-211218_A_X_3_R_9636001-18,1,3,polygon,533,593,581,615
S-211218_A_X_3_R_9636001-19,0,3,polygon,550,781,580,926
S-211218_A_X_3_R_9636001-19,1,3,polygon,476,276,533,302
S-211218_A_X_3_R_9636001-2,0,3,polygon,453,880,478,973
S-211218_A_X_3_R_9636001-2,1,3,polygon,409,642,442,659
S-211218_A_X_3_R_9636001-21,0,3,polygon,397,751,426,874
S-211218_A_X_3_R_9636001-21,1,3,polygon,310,370,357,389
S-211218_A_X_3_R_9636001-22,0,3,polygon,629,750,651,859
S-211218_A_X_3_R_9636001-22,1,3,polygon,591,395,628,412
S-211218_A_X_3_R_9636001-23,0,3,polygon,518,489,553,502
S-211218_A_X_3_R_9636001-23,1,3,polygon,567,817,588,928
S-211218_A_X_3_R_9636001-24,0,3,polygon,450,820,477,934
S-211218_A_X_3_R_9636001-24,1,3,polygon,388,503,423,519
S-211218_A_X_3_R_9636001-26,0,3,polygon,439,876,476,1022
S-211218_A_X_3_R_9636001-26,1,3,polygon,330,419,381,440
S-211218_A_X_3_R_9636001-27,0,3,polygon,663,924,698,1068
S-211218_A_X_3_R_9636001-27,1,3,polygon,629,456,672,476
S-211218_A_X_3_R_9636001-28,0,3,polygon,625,740,660,888
S-211218_A_X_3_R_9636001-28,1,3,polygon,603,253,646,267
S-211218_A_X_3_R_9636001-29,0,3,polygon,476,686,508,836
S-211218_A_X_3_R_9636001-29,1,3,polygon,393,221,439,242
S-211218_A_X_3_R_9636001-3,0,3,polygon,441,901,467,1007
S-211218_A_X_3_R_9636001-3,1,3,polygon,390,618,416,631
S-211218_A_X_3_R_9636001-4,0,3,polygon,501,897,536,1023
S-211218_A_X_3_R_9636001-4,1,3,polygon,424,534,459,554
S-211218_A_X_3_R_9636001-5,0,3,polygon,452,336,494,354
S-211218_A_X_3_R_9636001-5,1,3,polygon,531,755,565,894
S-211218_A_X_3_R_9636001-6,0,3,polygon,436,914,467,1036
S-211218_A_X_3_R_9636001-6,1,3,polygon,362,579,395,593
S-211218_A_X_3_R_9636001-7,0,3,polygon,496,846,522,962
S-211218_A_X_3_R_9636001-7,1,3,polygon,443,530,477,544
S-211218_A_X_3_R_9636001-8,0,3,polygon,524,735,547,848
S-211218_A_X_3_R_9636001-8,1,3,polygon,471,414,503,428
S-211218_A_X_3_R_9636001-9,0,3,polygon,381,720,407,839
S-211218_A_X_3_R_9636001-9,1,3,polygon,300,399,336,415
S-211218_A_X_3_R_96362781-1,0,3,polygon,498,756,522,811
S-211218_A_X_3_R_96362781-1,1,3,polygon,970,1193,992,1255
S-211218_A_X_3_R_96362781-1,2,3,polygon,543,1384,551,1401
S-211218_A_X_3_R_96362781-10,0,3,polygon,566,938,596,1010
S-211218_A_X_3_R_96362781-11,0,3,polygon,625,804,667,886
S-211218_A_X_3_R_96362781-13,0,3,polygon,428,850,470,941
S-211218_A_X_3_R_96362781-14,0,3,polygon,382,934,420,1036
S-211218_A_X_3_R_96362781-15,0,3,polygon,189,920,260,1030
S-211218_A_X_3_R_96362781-16,0,3,polygon,416,877,476,987
S-211218_A_X_3_R_96362781-18,0,3,polygon,428,975,488,1081
S-211218_A_X_3_R_96362781-19,0,3,polygon,252,976,321,1102
S-211218_A_X_3_R_96362781-2,0,3,polygon,417,799,448,851
S-211218_A_X_3_R_96362781-20,0,3,polygon,334,864,401,972
S-211218_A_X_3_R_96362781-21,0,3,polygon,301,784,368,913
S-211218_A_X_3_R_96362781-23,0,3,polygon,563,847,632,950
S-211218_A_X_3_R_96362781-24,0,3,polygon,504,777,569,893
S-211218_A_X_3_R_96362781-25,0,3,polygon,323,763,393,890
S-211218_A_X_3_R_96362781-26,0,3,polygon,316,732,387,862
S-211218_A_X_3_R_96362781-27,0,3,polygon,327,964,396,1087
S-211218_A_X_3_R_96362781-28,0,3,polygon,488,1071,551,1193
S-211218_A_X_3_R_96362781-29,0,3,polygon,360,1100,426,1217
S-211218_A_X_3_R_96362781-3,0,3,polygon,398,760,427,814
S-211218_A_X_3_R_96362781-3,1,3,polygon,593,1333,611,1346
S-211218_A_X_3_R_96362781-3,2,3,polygon,437,1376,449,1394
S-211218_A_X_3_R_96362781-4,0,3,polygon,451,778,491,845
S-211218_A_X_3_R_96362781-4,1,3,polygon,1061,1386,1080,1440
S-211218_A_X_3_R_96362781-7,0,3,polygon,310,895,370,988
S-211218_A_X_3_R_96362781-8,0,3,polygon,459,946,503,1030
S-211218_A_X_3_R_96362781-9,0,3,polygon,458,1021,506,1096
S-211218_A_X_3_R_96362782-1,0,3,polygon,348,716,373,811
S-211218_A_X_3_R_96362782-10,0,3,polygon,74,1059,112,1078
S-211218_A_X_3_R_96362782-10,1,3,polygon,628,937,655,1055
S-211218_A_X_3_R_96362782-11,0,3,polygon,458,852,491,974
S-211218_A_X_3_R_96362782-12,0,3,polygon,413,981,446,1100
S-211218_A_X_3_R_96362782-13,0,3,polygon,455,1072,484,1193
S-211218_A_X_3_R_96362782-15,0,3,polygon,489,903,517,1027
S-211218_A_X_3_R_96362782-3,0,3,polygon,394,764,419,872
S-211218_A_X_3_R_96362782-6,0,3,polygon,498,792,530,924
S-211218_A_X_3_R_96362783-1,0,3,polygon,314,694,335,762
S-211218_A_X_3_R_96362783-1,1,3,polygon,556,792,579,853
S-211218_A_X_3_R_96362783-1,2,3,polygon,271,858,290,871
S-211218_A_X_3_R_96362783-10,0,3,polygon,129,1078,153,1096
S-211218_A_X_3_R_96362783-10,1,3,polygon,463,967,488,1036
S-211218_A_X_3_R_96362783-11,0,3,polygon,616,1023,643,1100
S-211218_A_X_3_R_96362783-11,1,3,polygon,285,1123,310,1146
S-211218_A_X_3_R_96362783-11,2,3,polygon,355,923,379,1001
S-211218_A_X_3_R_96362783-12,0,3,polygon,281,956,307,980
S-211218_A_X_3_R_96362783-12,1,3,polygon,655,846,686,935
S-211218_A_X_3_R_96362783-12,2,3,polygon,357,721,379,821
S-211218_A_X_3_R_96362783-14,0,3,polygon,292,822,316,933
S-211218_A_X_3_R_96362783-14,1,3,polygon,200,1085,228,1110
S-211218_A_X_3_R_96362783-14,2,3,polygon,637,983,672,1081
S-211218_A_X_3_R_96362783-15,0,3,polygon,281,1111,312,1136
S-211218_A_X_3_R_96362783-15,1,3,polygon,375,855,407,962
S-211218_A_X_3_R_96362783-15,2,3,polygon,719,1019,761,1118
S-211218_A_X_3_R_96362783-16,0,3,polygon,639,954,677,1048
S-211218_A_X_3_R_96362783-16,1,3,polygon,322,818,348,917
S-211218_A_X_3_R_96362783-16,2,3,polygon,236,1061,266,1086
S-211218_A_X_3_R_96362783-17,0,3,polygon,158,879,188,972
S-211218_A_X_3_R_96362783-17,1,3,polygon,461,983,492,1067
S-211218_A_X_3_R_96362783-17,2,3,polygon,93,1106,120,1130
S-211218_A_X_3_R_96362783-18,0,3,polygon,499,813,531,899
S-211218_A_X_3_R_96362783-18,1,3,polygon,209,709,237,803
S-211218_A_X_3_R_96362783-18,2,3,polygon,155,930,179,953
S-211218_A_X_3_R_96362783-19,0,3,polygon,638,756,669,848
S-211218_A_X_3_R_96362783-19,1,3,polygon,338,636,368,739
S-211218_A_X_3_R_96362783-19,2,3,polygon,275,872,301,896
S-211218_A_X_3_R_96362783-2,0,3,polygon,318,797,342,866
S-211218_A_X_3_R_96362783-2,1,3,polygon,559,908,587,973
S-211218_A_X_3_R_96362783-2,2,3,polygon,268,965,288,980
S-211218_A_X_3_R_96362783-20,0,3,polygon,656,780,693,883
S-211218_A_X_3_R_96362783-20,1,3,polygon,315,642,343,758
S-211218_A_X_3_R_96362783-20,2,3,polygon,239,911,266,935
S-211218_A_X_3_R_96362783-21,0,3,polygon,298,1096,327,1119
S-211218_A_X_3_R_96362783-21,1,3,polygon,383,850,409,951
S-211218_A_X_3_R_96362783-21,2,3,polygon,710,982,748,1077
S-211218_A_X_3_R_96362783-24,0,3,polygon,57,764,94,871
S-211218_A_X_3_R_96362783-24,1,3,polygon,0,1027,22,1051
S-211218_A_X_3_R_96362783-24,2,3,polygon,423,887,455,980
S-211218_A_X_3_R_96362783-25,0,3,polygon,265,1073,291,1097
S-211218_A_X_3_R_96362783-25,1,3,polygon,675,985,712,1079
S-211218_A_X_3_R_96362783-25,2,3,polygon,353,831,377,932
S-211218_A_X_3_R_96362783-26,0,3,polygon,545,1055,578,1148
S-211218_A_X_3_R_96362783-26,1,3,polygon,150,1143,175,1163
S-211218_A_X_3_R_96362783-26,2,3,polygon,229,909,254,1007
S-211218_A_X_3_R_96362783-27,0,3,polygon,194,868,221,960
S-211218_A_X_3_R_96362783-27,1,3,polygon,494,994,527,1075
S-211218_A_X_3_R_96362783-27,2,3,polygon,125,1091,149,1111
S-211218_A_X_3_R_96362783-29,0,3,polygon,595,920,633,1018
S-211218_A_X_3_R_96362783-29,1,3,polygon,255,787,283,895
S-211218_A_X_3_R_96362783-29,2,3,polygon,169,1054,200,1081
S-211218_A_X_3_R_96362783-3,0,3,polygon,565,837,589,905
S-211218_A_X_3_R_96362783-3,1,3,polygon,324,734,346,808
S-211218_A_X_3_R_96362783-3,2,3,polygon,271,908,290,922
S-211218_A_X_3_R_96362783-30,0,3,polygon,489,1084,521,1171
S-211218_A_X_3_R_96362783-30,1,3,polygon,90,1211,120,1237
S-211218_A_X_3_R_96362783-30,2,3,polygon,173,969,197,1065
S-211218_A_X_3_R_96362783-4,0,3,polygon,533,967,557,1032
S-211218_A_X_3_R_96362783-4,1,3,polygon,234,1036,251,1054
S-211218_A_X_3_R_96362783-4,2,3,polygon,284,861,305,932
S-211218_A_X_3_R_96362783-5,0,3,polygon,172,948,196,1022
S-211218_A_X_3_R_96362783-5,1,3,polygon,128,1141,151,1164
S-211218_A_X_3_R_96362783-5,2,3,polygon,445,1006,472,1074
S-211218_A_X_3_R_96362783-8,0,3,polygon,297,730,323,832
S-211218_A_X_3_R_96362783-8,1,3,polygon,218,977,246,1003
S-211218_A_X_3_R_96362783-8,2,3,polygon,623,870,659,961
S-211218_A_X_3_R_96362784-1,0,3,polygon,555,420,623,1023
S-211218_A_X_3_R_96362784-1,1,3,polygon,772,814,881,877
S-211218_A_X_3_R_96362784-10,0,3,polygon,455,528,523,1242
S-211218_A_X_3_R_96362784-10,1,3,polygon,703,952,830,1010
S-211218_A_X_3_R_96362784-11,0,3,polygon,439,684,508,1342
S-211218_A_X_3_R_96362784-11,1,3,polygon,675,1072,795,1133
S-211218_A_X_3_R_96362784-12,0,3,polygon,461,848,514,1440
S-211218_A_X_3_R_96362784-12,1,3,polygon,684,1223,803,1286
S-211218_A_X_3_R_96362784-13,0,3,polygon,461,905,501,1440
S-211218_A_X_3_R_96362784-13,1,3,polygon,666,1265,782,1329
S-211218_A_X_3_R_96362784-14,0,3,polygon,413,885,445,1440
S-211218_A_X_3_R_96362784-14,1,3,polygon,608,1237,719,1297
S-211218_A_X_3_R_96362784-15,0,3,polygon,444,785,506,1421
S-211218_A_X_3_R_96362784-15,1,3,polygon,668,1148,784,1202
S-211218_A_X_3_R_96362784-16,0,3,polygon,418,680,488,1338
S-211218_A_X_3_R_96362784-16,1,3,polygon,662,1048,788,1099
S-211218_A_X_3_R_96362784-18,0,3,polygon,448,428,542,1145
S-211218_A_X_3_R_96362784-18,1,3,polygon,713,850,834,903
S-211218_A_X_3_R_96362784-19,0,3,polygon,509,463,625,1172
S-211218_A_X_3_R_96362784-19,1,3,polygon,766,884,891,942
S-211218_A_X_3_R_96362784-2,0,3,polygon,493,382,550,1036
S-211218_A_X_3_R_96362784-2,1,3,polygon,712,801,827,865
S-211218_A_X_3_R_96362784-20,0,3,polygon,458,655,532,1320
S-211218_A_X_3_R_96362784-20,1,3,polygon,687,1035,807,1093
S-211218_A_X_3_R_96362784-21,0,3,polygon,478,518,575,1199
S-211218_A_X_3_R_96362784-21,1,3,polygon,714,934,837,1004
S-211218_A_X_3_R_96362784-22,0,3,polygon,490,297,587,1115
S-211218_A_X_3_R_96362784-22,1,3,polygon,751,809,885,881
S-211218_A_X_3_R_96362784-23,0,3,polygon,443,404,536,1194
S-211218_A_X_3_R_96362784-23,1,3,polygon,707,889,841,959
S-211218_A_X_3_R_96362784-24,0,3,polygon,373,578,424,1299
S-211218_A_X_3_R_96362784-24,1,3,polygon,613,1006,740,1067
S-211218_A_X_3_R_96362784-25,0,3,polygon,444,778,523,1440
S-211218_A_X_3_R_96362784-25,1,3,polygon,700,1198,836,1257
S-211218_A_X_3_R_96362784-28,0,3,polygon,418,532,510,1281
S-211218_A_X_3_R_96362784-28,1,3,polygon,689,983,819,1035
S-211218_A_X_3_R_96362784-29,0,3,polygon,441,387,529,1198
S-211218_A_X_3_R_96362784-29,1,3,polygon,714,884,858,946
S-211218_A_X_3_R_96362784-3,0,3,polygon,405,523,427,1180
S-211218_A_X_3_R_96362784-3,1,3,polygon,615,921,733,978
S-211218_A_X_3_R_96362784-30,0,3,polygon,478,458,597,1237
S-211218_A_X_3_R_96362784-30,1,3,polygon,761,934,901,994
S-211218_A_X_3_R_96362784-4,0,3,polygon,415,717,439,1349
S-211218_A_X_3_R_96362784-4,1,3,polygon,622,1086,741,1142
S-211218_A_X_3_R_96362784-5,0,3,polygon,446,876,473,1440
S-211218_A_X_3_R_96362784-5,1,3,polygon,649,1237,762,1299
S-211218_A_X_3_R_96362784-6,0,3,polygon,465,804,517,1440
S-211218_A_X_3_R_96362784-6,1,3,polygon,695,1169,814,1219
S-211218_A_X_3_R_96362784-7,0,3,polygon,411,699,466,1364
S-211218_A_X_3_R_96362784-7,1,3,polygon,651,1077,773,1120
S-211218_A_X_3_R_96362784-8,0,3,polygon,428,585,500,1263
S-211218_A_X_3_R_96362784-8,1,3,polygon,670,978,792,1022
S-211218_A_X_3_R_96362785-1,0,3,polygon,282,473,364,981
S-211218_A_X_3_R_96362785-1,1,3,polygon,474,769,558,817
S-211218_A_X_3_R_96362785-10,0,3,polygon,280,564,304,1147
S-211218_A_X_3_R_96362785-10,1,3,polygon,447,894,540,949
S-211218_A_X_3_R_96362785-11,0,3,polygon,397,571,430,1155
S-211218_A_X_3_R_96362785-11,1,3,polygon,569,912,667,969
S-211218_A_X_3_R_96362785-12,0,3,polygon,414,612,444,1238
S-211218_A_X_3_R_96362785-12,1,3,polygon,609,992,713,1059
S-211218_A_X_3_R_96362785-13,0,3,polygon,343,769,366,1416
S-211218_A_X_3_R_96362785-13,1,3,polygon,558,1164,674,1233
S-211218_A_X_3_R_96362785-14,0,3,polygon,279,500,317,1211
S-211218_A_X_3_R_96362785-14,1,3,polygon,510,939,629,1001
S-211218_A_X_3_R_96362785-15,0,3,polygon,159,372,236,1126
S-211218_A_X_3_R_96362785-15,1,3,polygon,420,828,540,891
S-211218_A_X_3_R_96362785-16,0,3,polygon,0,427,138,1139
S-211218_A_X_3_R_96362785-16,1,3,polygon,284,825,408,884
S-211218_A_X_3_R_96362785-17,0,3,polygon,0,500,122,1135
S-211218_A_X_3_R_96362785-17,1,3,polygon,254,833,361,884
S-211218_A_X_3_R_96362785-19,0,3,polygon,380,542,432,1184
S-211218_A_X_3_R_96362785-19,1,3,polygon,582,920,684,983
S-211218_A_X_3_R_96362785-2,0,3,polygon,366,541,413,1032
S-211218_A_X_3_R_96362785-2,1,3,polygon,529,828,615,879
S-211218_A_X_3_R_96362785-20,0,3,polygon,416,704,490,1356
S-211218_A_X_3_R_96362785-20,1,3,polygon,639,1091,753,1161
S-211218_A_X_3_R_96362785-21,0,3,polygon,291,758,331,1416
S-211218_A_X_3_R_96362785-21,1,3,polygon,502,1140,616,1203
S-211218_A_X_3_R_96362785-22,0,3,polygon,55,598,154,1315
S-211218_A_X_3_R_96362785-22,1,3,polygon,325,1009,445,1067
S-211218_A_X_3_R_96362785-23,0,3,polygon,0,961,63,1242
S-211218_A_X_3_R_96362785-23,1,3,polygon,222,909,358,966
S-211218_A_X_3_R_96362785-24,0,3,polygon,124,801,263,860
S-211218_A_X_3_R_96362785-25,0,3,polygon,33,303,175,1099
S-211218_A_X_3_R_96362785-25,1,3,polygon,337,775,461,833
S-211218_A_X_3_R_96362785-26,0,3,polygon,328,457,353,1174
S-211218_A_X_3_R_96362785-26,1,3,polygon,536,880,655,940
S-211218_A_X_3_R_96362785-28,0,3,polygon,14,396,132,1091
S-211218_A_X_3_R_96362785-28,1,3,polygon,266,793,376,849
S-211218_A_X_3_R_96362785-29,0,3,polygon,202,370,260,1040
S-211218_A_X_3_R_96362785-29,1,3,polygon,408,758,510,820
S-211218_A_X_3_R_96362785-3,0,3,polygon,435,511,453,1007
S-211218_A_X_3_R_96362785-3,1,3,polygon,580,824,661,864
S-211218_A_X_3_R_96362785-30,0,3,polygon,338,549,362,1184
S-211218_A_X_3_R_96362785-30,1,3,polygon,519,920,618,981
S-211218_A_X_3_R_96362785-4,0,3,polygon,372,455,396,989
S-211218_A_X_3_R_96362785-4,1,3,polygon,526,778,612,832
S-211218_A_X_3_R_96362785-6,0,3,polygon,230,302,306,931
S-211218_A_X_3_R_96362785-6,1,3,polygon,439,670,536,724
S-211218_A_X_3_R_96362785-7,0,3,polygon,204,492,264,1123
S-211218_A_X_3_R_96362785-7,1,3,polygon,405,846,501,900
S-211218_A_X_3_R_96362785-8,0,3,polygon,144,530,206,1152
S-211218_A_X_3_R_96362785-8,1,3,polygon,342,873,442,927
S-211218_A_X_3_R_96362785-9,0,3,polygon,169,615,209,1212
S-211218_A_X_3_R_96362785-9,1,3,polygon,349,942,444,992
S-211218_A_X_3_R_96362786-2,0,3,polygon,231,200,245,277
S-211218_A_X_3_R_96362786-2,1,3,polygon,275,315,283,337
S-211218_A_X_3_R_96362786-2,2,3,polygon,261,984,470,1015
S-211218_A_X_3_R_96362786-20,0,3,polygon,77,0,82,54
S-211218_A_X_3_R_96362786-20,1,3,polygon,139,23,144,56
S-211218_A_X_3_R_96362786-20,2,3,polygon,152,669,414,702
S-211218_A_X_3_R_96362786-21,0,3,polygon,318,632,584,672
S-211218_A_X_3_R_96362786-21,1,3,polygon,203,0,210,51
S-211218_A_X_3_R_96362786-22,0,3,polygon,290,0,297,25
S-211218_A_X_3_R_96362786-22,1,3,polygon,347,24,355,46
S-211218_A_X_3_R_96362786-22,2,3,polygon,435,679,704,721
S-211218_A_X_3_R_96362786-23,0,3,polygon,339,776,592,816
S-211218_A_X_3_R_96362786-23,1,3,polygon,231,0,239,119
S-211218_A_X_3_R_96362786-23,2,3,polygon,228,124,235,149
S-211218_A_X_3_R_96362786-24,0,3,polygon,228,826,464,857
S-211218_A_X_3_R_96362786-24,1,3,polygon,148,61,154,118
S-211218_A_X_3_R_96362786-24,2,3,polygon,146,130,153,166
S-211218_A_X_3_R_96362786-25,0,3,polygon,398,889,631,921
S-211218_A_X_3_R_96362786-25,1,3,polygon,275,142,289,238
S-211218_A_X_3_R_96362786-25,2,3,polygon,295,0,301,36
S-211218_A_X_3_R_96362786-26,0,3,polygon,386,926,617,961
S-211218_A_X_3_R_96362786-26,1,3,polygon,266,179,280,270
S-211218_A_X_3_R_96362786-26,2,3,polygon,285,25,295,74
S-211218_A_X_3_R_96362786-27,0,3,polygon,266,2,276,115
S-211218_A_X_3_R_96362786-27,1,3,polygon,319,146,328,173
S-211218_A_X_3_R_96362786-27,2,3,polygon,396,795,650,831
S-211218_A_X_3_R_96362786-29,0,3,polygon,215,763,468,796
S-211218_A_X_3_R_96362786-29,1,3,polygon,135,0,140,42
S-211218_A_X_3_R_96362786-29,2,3,polygon,134,71,140,109
S-211218_A_X_3_R_96362786-3,0,3,polygon,362,1021,581,1061
S-211218_A_X_3_R_96362786-3,1,3,polygon,319,177,339,295
S-211218_A_X_3_R_96362786-3,2,3,polygon,306,302,321,358
S-211218_A_X_3_R_96362786-4,0,3,polygon,345,38,364,135
S-211218_A_X_3_R_96362786-4,1,3,polygon,333,167,348,260
S-211218_A_X_3_R_96362786-4,2,3,polygon,434,927,658,966
S-211218_A_X_3_R_96362786-5,0,3,polygon,226,856,458,890
S-211218_A_X_3_R_96362786-5,1,3,polygon,172,50,184,125
S-211218_A_X_3_R_96362786-5,2,3,polygon,169,134,178,182
S-211218_A_X_3_R_96362786-6,0,3,polygon,143,874,382,902
S-211218_A_X_3_R_96362786-6,1,3,polygon,108,66,118,149
S-211218_A_X_3_R_96362786-6,2,3,polygon,109,23,116,57
S-211218_A_X_3_R_96362786-7,0,3,polygon,59,19,73,157
S-211218_A_X_3_R_96362786-7,1,3,polygon,116,206,121,226
S-211218_A_X_3_R_96362786-7,2,3,polygon,82,873,324,903
S-211218_A_X_3_R_96362786-9,0,3,polygon,377,802,624,841
S-211218_A_X_3_R_96362786-9,1,3,polygon,273,61,282,130
S-211218_A_X_3_R_96362786-9,2,3,polygon,324,171,332,199
S-211218_A_X_3_R_96362787-1,0,3,polygon,320,828,468,879
S-211218_A_X_3_R_96362787-10,0,3,polygon,207,995,395,1097
S-211218_A_X_3_R_96362787-12,0,3,polygon,50,659,278,782
S-211218_A_X_3_R_96362787-13,0,3,polygon,162,614,392,741
S-211218_A_X_3_R_96362787-14,0,3,polygon,308,660,530,783
S-211218_A_X_3_R_96362787-15,0,3,polygon,369,807,571,920
S-211218_A_X_3_R_96362787-16,0,3,polygon,157,860,363,962
S-211218_A_X_3_R_96362787-17,0,3,polygon,54,726,266,840
S-211218_A_X_3_R_96362787-18,0,3,polygon,180,664,401,791
S-211218_A_X_3_R_96362787-19,0,3,polygon,306,800,528,925
S-211218_A_X_3_R_96362787-2,0,3,polygon,294,724,457,780
S-211218_A_X_3_R_96362787-22,0,3,polygon,255,875,459,983
S-211218_A_X_3_R_96362787-23,0,3,polygon,226,696,449,822
S-211218_A_X_3_R_96362787-24,0,3,polygon,291,871,500,990
S-211218_A_X_3_R_96362787-25,0,3,polygon,252,988,459,1106
S-211218_A_X_3_R_96362787-26,0,3,polygon,81,815,301,936
S-211218_A_X_3_R_96362787-27,0,3,polygon,253,699,472,832
S-211218_A_X_3_R_96362787-28,0,3,polygon,407,733,629,865
S-211218_A_X_3_R_96362787-29,0,3,polygon,377,916,587,1040
S-211218_A_X_3_R_96362787-3,0,3,polygon,351,783,523,850
S-211218_A_X_3_R_96362787-4,0,3,polygon,357,999,528,1060
S-211218_A_X_3_R_96362787-5,0,3,polygon,196,823,418,924
S-211218_A_X_3_R_96362787-9,0,3,polygon,399,953,597,1061
S-211218_A_X_3_R_96362788-1,0,3,polygon,543,548,583,566
S-211218_A_X_3_R_96362788-1,1,3,polygon,474,1271,482,1282
S-211218_A_X_3_R_96362788-10,0,3,polygon,598,836,636,860
S-211218_A_X_3_R_96362788-11,0,3,polygon,543,757,582,785
S-211218_A_X_3_R_96362788-12,0,3,polygon,523,518,574,548
S-211218_A_X_3_R_96362788-12,1,3,polygon,454,1328,470,1348
S-211218_A_X_3_R_96362788-13,0,3,polygon,425,778,469,799
S-211218_A_X_3_R_96362788-14,0,3,polygon,648,770,692,791
S-211218_A_X_3_R_96362788-16,0,3,polygon,528,925,572,946
S-211218_A_X_3_R_96362788-17,0,3,polygon,408,767,452,788
S-211218_A_X_3_R_96362788-18,0,3,polygon,517,709,566,734
S-211218_A_X_3_R_96362788-19,0,3,polygon,563,799,611,824
S-211218_A_X_3_R_96362788-2,0,3,polygon,531,660,573,682
S-211218_A_X_3_R_96362788-20,0,3,polygon,623,906,667,930
S-211218_A_X_3_R_96362788-21,0,3,polygon,617,979,647,1000
S-211218_A_X_3_R_96362788-22,0,3,polygon,508,859,547,883
S-211218_A_X_3_R_96362788-23,0,3,polygon,567,741,613,766
S-211218_A_X_3_R_96362788-25,0,3,polygon,637,818,679,843
S-211218_A_X_3_R_96362788-26,0,3,polygon,529,920,571,945
